"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","viral life cycle","GO:0019058","1","0","259","544","19","15922","CD74,LAMP3,ISG20,IFI27,TOP2A,CD28,IFITM2,ICAM1,APOBEC3D,IFITM1,PML,CCL8,APOBEC3A,APOBEC3G,ZC3H12A,PARP10,RSAD2,USP6NL,TRIM31"
"GO:BP","establishment of viral latency","GO:0019043","1","0","9","544","1","15922","IRF7"
"GO:BP","viral latency","GO:0019042","1","0","11","544","1","15922","IRF7"
"GO:BP","phenol-containing compound metabolic process","GO:0018958","1","0","62","544","2","15922","GCH1,RAPGEF2"
"GO:BP","ether metabolic process","GO:0018904","1","0","12","544","1","15922","PLAAT3"
"GO:BP","peptidyl-lysine acetylation","GO:0018394","1","0","120","544","3","15922","MUC1,JADE2,BRCA1"
"GO:BP","internal peptidyl-lysine acetylation","GO:0018393","1","0","114","544","3","15922","MUC1,JADE2,BRCA1"
"GO:BP","peptidyl-aspartic acid phosphorylation","GO:0018217","1","0","1","544","1","15922","ATP13A2"
"GO:BP","peptidyl-threonine modification","GO:0018210","1","0","112","544","5","15922","LRRK2,LMTK2,RIPK2,CAMK2D,CDK1"
"GO:BP","peptidyl-serine modification","GO:0018209","1","0","272","544","7","15922","LRRK2,LMTK2,RIPK2,CAMK2D,SPTBN4,CLSPN,CDK1"
"GO:BP","peptidyl-lysine modification","GO:0018205","1","0","308","544","5","15922","EGR2,MUC1,JADE2,IFIH1,BRCA1"
"GO:BP","peptidyl-aspartic acid modification","GO:0018197","1","0","3","544","1","15922","ATP13A2"
"GO:BP","peptidyl-amino acid modification","GO:0018193","1","0","993","544","34","15922","IL31RA,CD40,CD74,SOCS1,LRRK2,ITK,IL15,HGF,ATP13A2,BANK1,EGR2,LMTK2,PADI2,JAK2,AGT,RIPK2,NRP1,CAMK2D,SPTBN4,MUC1,JADE2,ART3,TNFSF18,CD80,CLSPN,JAK3,STAP1,ENPP2,IFIH1,NCF1,CDK1,MVP,BRCA1,IL22RA2"
"GO:BP","thymine metabolic process","GO:0019859","1","0","3","544","1","15922","DPYS"
"GO:BP","uracil metabolic process","GO:0019860","1","0","2","544","1","15922","DPYS"
"GO:BP","lipid storage","GO:0019915","1","0","59","544","5","15922","SOAT1,C3,ZC3H12A,TTC39B,DGAT2"
"GO:BP","extracellular matrix disassembly","GO:0022617","1","0","78","544","3","15922","ADAM8,CTSS,MMP9"
"GO:BP","DNA strand elongation","GO:0022616","1","0","25","544","3","15922","GINS2,MCM7,MCM4"
"GO:BP","membrane to membrane docking","GO:0022614","1","0","5","544","2","15922","VCAM1,ICAM1"
"GO:BP","gland morphogenesis","GO:0022612","1","0","29","544","4","15922","CEACAM1,HGF,FGL1,LRP5"
"GO:BP","cellular component assembly","GO:0022607","1","0","2576","544","90","15922","TIFA,GBP5,HLA-DMA,MYOZ2,UBD,HLA-DMB,AIM2,CD40,WARS1,GBP1,CD74,P2RX7,S1PR1,LRRK2,HLA-DRA,SEPTIN4,SNX10,GCH1,HLA-DRB1,PLEK,MSRB1,JAK2,AGT,COLEC12,STEAP4,DPYS,MTSS1,SYT1,EPHB3,ABLIM3,TAPBP,NRP1,FAS,KCNJ2,MDGA1,MYO7B,BCL2L11,GHRL,DNAAF1,H2BC21,GSDMD,SOAT1,CDC45,TAL1,TRIM22,PRRT2,PML,B2M,POMP,MEFV,LAMB3,ATP8B1,ZC3H12A,MCM6,PARP10,CYLD,HORMAD1,IFT122,MCM7,RAPGEF2,STAP1,TK1,RAB20,EXO1,SCIN,HELLS,MCM4,DMC1,CDT1,GJD3,MCM2,CDH5,RALB,MARVELD2,TMSB10,EDN1,CENPM,OIP5,CDK1,FAM107A,BIRC5,PMAIP1,SCO2,ANLN,TAPBPL,BRCA1,ASIC1,CENPU,KIF11,S100A10"
"GO:BP","regulation of cell morphogenesis","GO:0022604","1","0","364","544","14","15922","GBP1,LRRK2,CCL13,SYT1,EPHB3,CCL7,NRP1,SEMA6B,PLXNA2,RAPGEF2,ENPP2,SDC2,RHOBTB3,S100A10"
"GO:BP","regulation of anatomical structure morphogenesis","GO:0022603","1","0","927","544","45","15922","PSME2,CD40,WARS1,GBP1,LRRK2,PSMB9,CXCL10,CEACAM1,PID1,CCL13,AMOT,HGF,PSME1,STAT1,PSMB10,AGT,PIM1,E2F2,SYT1,STAT2,EPHB3,CCL7,NRP1,PSMB8,SEMA6B,KLF4,GHRL,PML,PLXNA2,ZC3H12A,DAB2,RAPGEF2,NPR1,CDH5,ENPP2,EDN1,PDE3B,VEGFC,SDC2,MIR503,THBS2,RHOBTB3,IL1RN,BRCA1,S100A10"
"GO:BP","digestive system process","GO:0022600","1","0","61","544","3","15922","NOD2,TYMP,GHRL"
"GO:BP","reproductive process","GO:0022414","1","0","731","544","23","15922","IDO1,ASCL2,APOL2,ACOD1,TMEM119,E2F8,TOP2A,PZP,MEIKIN,KITLG,BCL2L11,GHRL,CDC25A,RAD54L,SCIMP,HORMAD1,DMC1,SYT6,PIWIL4,CDK1,XRCC2,MAFF,CLIC5"
"GO:BP","cellular process involved in reproduction in multicellular organism","GO:0022412","1","0","187","544","4","15922","TMEM119,MEIKIN,HORMAD1,PIWIL4"
"GO:BP","cellular component disassembly","GO:0022411","1","0","487","544","16","15922","CALCOCO2,C1QB,PLEK,ATP13A2,PADI2,OPTN,CX3CR1,ADAM8,TOP2A,C3,CTSS,SCIN,KIF18B,MMP9,CDK1,MICAL2"
"GO:BP","circadian sleep/wake cycle process","GO:0022410","1","0","9","544","1","15922","GHRL"
"GO:BP","positive regulation of cell-cell adhesion","GO:0022409","1","0","217","544","18","15922","HLA-DPA1,HLA-DMB,SOCS1,CD274,IL12RB1,PDCD1LG2,HLA-DPB1,NOD2,KLRK1,HLA-E,HLA-A,CTLA4,ADAM8,CD28,VCAM1,CD80,PDCD1,JAK3"
"GO:BP","membrane docking","GO:0022406","1","0","161","544","6","15922","PLEK,STX11,VCAM1,ICAM1,RALB,CDK1"
"GO:BP","negative adaptation of signaling pathway","GO:0022401","1","0","16","544","1","15922","NECAB2"
"GO:BP","corpus callosum development","GO:0022038","1","0","7","544","1","15922","EPHB3"
"GO:BP","telencephalon cell migration","GO:0022029","1","0","23","544","1","15922","LRRK2"
"GO:BP","regulation of transmembrane transporter activity","GO:0022898","1","0","235","544","12","15922","ATP1B2,TRDN,PDE4B,PIM1,TESC,CAMK2D,SRI,ABCB1,CTSS,MMP9,SCN4B,ANK2"
"GO:BP","tangential migration from the subventricular zone to the olfactory bulb","GO:0022028","1","0","3","544","1","15922","LRRK2"
"GO:BP","electron transport chain","GO:0022900","1","0","105","544","1","15922","CDK1"
"GO:BP","CD40 signaling pathway","GO:0023035","1","0","10","544","2","15922","CD40,SLAMF1"
"GO:BP","contractile actin filament bundle assembly","GO:0030038","1","0","87","544","2","15922","NRP1,S100A10"
"GO:BP","actin cytoskeleton organization","GO:0030036","1","0","577","544","23","15922","MYOZ2,S1PR1,PLEK,AMOT,LIMK2,MSRB1,JAK2,MTSS1,NRP1,GHRL,FRMD3,STAP1,SCIN,ANTXR1,XIRP1,TMSB10,EDN1,NRK,FAM107A,RHOBTB3,ANLN,MICAL2,S100A10"
"GO:BP","microspike assembly","GO:0030035","1","0","3","544","1","15922","MTSS1"
"GO:BP","microvillus assembly","GO:0030033","1","0","13","544","2","15922","ATP8B1,RAPGEF2"
"GO:BP","lamellipodium assembly","GO:0030032","1","0","51","544","2","15922","S1PR1,ABLIM3"
"GO:BP","cell projection assembly","GO:0030031","1","0","498","544","14","15922","P2RX7,S1PR1,SNX10,MTSS1,ABLIM3,NRP1,DNAAF1,ATP8B1,CYLD,IFT122,RAPGEF2,STAP1,CDK1,ANLN"
"GO:BP","cell projection organization","GO:0030030","1","0","1166","544","32","15922","ATP1B2,P2RX7,S1PR1,LRRK2,SNX10,PLEK,MTSS1,SYT1,EPHB3,ABLIM3,NRP1,SPTBN4,SEMA6B,SCARF1,GHRL,DNAAF1,PLXNA2,RASGRF1,ATP8B1,CYLD,IFT122,RAPGEF2,STAP1,ENPP2,RTN4RL1,SDC2,NRK,CDK1,RHOBTB3,ANLN,DHFR,C21ORF91"
"GO:BP","actin filament-based process","GO:0030029","1","0","674","544","29","15922","MYOZ2,S1PR1,PDE4B,PLEK,AMOT,LIMK2,MSRB1,JAK2,MTSS1,NRP1,KCNJ2,CAMK2D,GHRL,SRI,FRMD3,STAP1,SCIN,ANTXR1,XIRP1,TMSB10,EDN1,NRK,FAM107A,RHOBTB3,SCN4B,ANLN,ANK2,MICAL2,S100A10"
"GO:BP","establishment of cell polarity","GO:0030010","1","0","98","544","2","15922","AMOT,CDH5"
"GO:BP","cellular potassium ion homeostasis","GO:0030007","1","0","12","544","2","15922","ATP1B2,KCNJ2"
"GO:BP","cellular monovalent inorganic cation homeostasis","GO:0030004","1","0","94","544","6","15922","ATP1B2,LRRK2,SLC11A1,ATP6V0D2,KCNJ2,RAB20"
"GO:BP","cellular cation homeostasis","GO:0030003","1","0","553","544","32","15922","ATP1B2,CD40,P2RX7,LRRK2,CXCL11,TRDN,CXCL10,CCL13,ATP13A2,SLC31A2,ABCG2,CXCL9,CX3CR1,SLC11A1,ATP6V0D2,CCL7,KCNJ2,CAMK2D,GHRL,CCL15,TGM2,PML,SRI,CCL8,CCRL2,P2RX4,RAB20,CDH5,CYSLTR1,EDN1,CXCR3,ANK2"
"GO:BP","metal ion transport","GO:0030001","1","0","690","544","33","15922","ATP1B2,P2RX7,CXCL11,TRDN,PDE4B,CXCL10,SLC31A2,CXCL9,LMTK2,GRIN3A,KCNJ10,STEAP4,TESC,SLC12A3,SLC11A1,ATP6V0D2,KCNJ2,MCOLN2,CAMK2D,SPTBN4,KCNJ15,FLVCR2,PML,SRI,B2M,CCL8,P2RX4,PLPP4,SCN4B,LILRA2,SLC25A28,ASIC1,ANK2"
"GO:BP","signal release","GO:0023061","1","0","294","544","12","15922","LRRK2,HLA-DRB1,STX11,HCAR2,AGT,SYT1,GHRL,PRRT2,MCTP2,LRP5,SYT6,EDN1"
"GO:BP","adaptation of signaling pathway","GO:0023058","1","0","16","544","1","15922","NECAB2"
"GO:BP","negative regulation of signaling","GO:0023057","1","0","1152","544","52","15922","MYOZ2,PSME2,GBP1,CD74,P2RX7,SOCS1,LRRK2,PSMB9,TRDN,CEACAM1,PID1,PLEK,HGF,KREMEN1,NLRC5,TNFSF10,PSME1,ACOD1,BANK1,CHRD,DKK2,DEPTOR,PADI2,OPTN,STAT1,CX3CR1,PSMB10,AGT,FAS,PSMB8,ICAM1,NECAB2,MUC1,SRI,CD300LF,ZC3H12A,CYLD,IFT122,DAB2,STAP1,CARD16,MMP9,CASTOR1,PDE3B,SESN3,SLAMF1,MIR503,HBEGF,MVP,LILRA2,IL1RN,BRCA1"
"GO:BP","regulation of signaling","GO:0023051","1","0","2947","544","126","15922","IRF1,TIFA,ATP1B2,APOL3,MYOZ2,IL31RA,UBD,PSME2,LBH,CD40,GBP1,CD74,P2RX7,SOCS1,LRRK2,SEPTIN4,PSMB9,TRDN,HLA-DRB1,NOD2,CEACAM1,PID1,CCL13,PLEK,HGF,KREMEN1,NLRC5,TNFSF10,PSME1,TAGAP,ACOD1,SECTM1,BANK1,CHRD,DKK2,ATF3,TNFRSF11A,DEPTOR,PADI2,OPTN,STAT1,GRIN3A,HCAR2,JAK2,CX3CR1,PSMB10,AGT,ADAM8,RIPK2,SYT1,CCL7,GPR183,NRP1,FAS,AGR2,PSMB8,E2F1,CD28,CAMK2D,TYMP,ICAM1,KITLG,NECAB2,RMI2,BCL2L11,GHRL,CLEC6A,ARAP2,MUC1,CCL15,ZBP1,GRM8,TNFSF18,CD80,TRIM22,PRRT2,PML,SRI,CCL8,C3,CD300LF,SCIMP,S100A13,RASGRF1,ZC3H12A,JAK3,CYLD,P2RX4,IFT122,DAB2,RAPGEF2,CASP4,SLC20A1,STAP1,EXO1,MCTP2,IRF7,DHRS3,CARD16,NPR1,RSAD2,LRP5,FAM13A,TNFAIP8L3,MMP9,CDH5,CASTOR1,EDN1,PDE3B,SESN3,SLAMF1,NCF1,MIR503,CDK1,FAM107A,PMAIP1,HBEGF,MVP,LILRA2,IL1RN,GADD45B,BRCA1,ANK2,DDX60,IL22RA2,DEPDC7"
"GO:BP","respiratory electron transport chain","GO:0022904","1","0","104","544","1","15922","CDK1"
"GO:BP","neurogenesis","GO:0022008","1","0","1060","544","31","15922","ATP1B2,ASCL2,LRRK2,PCDH12,CX3CR1,SYT1,EPHB3,GPR183,NRP1,BHLHE41,SPTBN4,CASZ1,MDGA1,SEMA6B,SCARF1,GHRL,TNFRSF21,B2M,C3,PLXNA2,RASGRF1,P2RX4,RAPGEF2,RTN4RL1,SDC2,NRK,CDK1,RHOBTB3,SLC45A3,DHFR,C21ORF91"
"GO:BP","olfactory lobe development","GO:0021988","1","0","12","544","1","15922","LRRK2"
"GO:BP","pituitary gland development","GO:0021983","1","0","11","544","1","15922","HESX1"
"GO:BP","ventricular system development","GO:0021591","1","0","9","544","2","15922","ATP1B2,RAPGEF2"
"GO:BP","telencephalon development","GO:0021537","1","0","91","544","3","15922","ATP1B2,LRRK2,EPHB3"
"GO:BP","diencephalon development","GO:0021536","1","0","20","544","1","15922","HESX1"
"GO:BP","cell migration in hindbrain","GO:0021535","1","0","9","544","1","15922","ATP1B2"
"GO:BP","cell proliferation in hindbrain","GO:0021534","1","0","4","544","1","15922","ATF5"
"GO:BP","spinal cord association neuron differentiation","GO:0021527","1","0","2","544","1","15922","MDGA1"
"GO:BP","dorsal spinal cord development","GO:0021516","1","0","6","544","1","15922","MDGA1"
"GO:BP","cell differentiation in spinal cord","GO:0021515","1","0","14","544","1","15922","MDGA1"
"GO:BP","spinal cord dorsal/ventral patterning","GO:0021513","1","0","7","544","1","15922","CHRD"
"GO:BP","spinal cord patterning","GO:0021511","1","0","8","544","1","15922","CHRD"
"GO:BP","spinal cord development","GO:0021510","1","0","32","544","2","15922","CHRD,MDGA1"
"GO:BP","hemoglobin metabolic process","GO:0020027","1","0","9","544","1","15922","KLF4"
"GO:BP","translesion synthesis","GO:0019985","1","0","41","544","4","15922","UBE2L6,PCLAF,PARP10,DTL"
"GO:BP","sexual reproduction","GO:0019953","1","0","412","544","7","15922","TMEM119,MEIKIN,HORMAD1,DMC1,SYT6,PIWIL4,CDK1"
"GO:BP","modification-dependent protein catabolic process","GO:0019941","1","0","539","544","18","15922","UBD,PSME2,LRRK2,PSMB9,FBXO6,TBX21,PSME1,PSMB10,NUB1,IFI27,UBE2L6,PSMB8,PML,RNF19B,DAB2,DTX3L,CDK1,DTL"
"GO:BP","cyclic-nucleotide-mediated signaling","GO:0019935","1","0","170","544","9","15922","CXCL11,CXCL10,ADGRE5,RXFP1,CXCL9,GNG2,RAPGEF2,PDE3B,ADGRG5"
"GO:BP","cAMP-mediated signaling","GO:0019933","1","0","151","544","9","15922","CXCL11,CXCL10,ADGRE5,RXFP1,CXCL9,GNG2,RAPGEF2,PDE3B,ADGRG5"
"GO:BP","central nervous system maturation","GO:0021626","1","0","2","544","1","15922","CX3CR1"
"GO:BP","lateral ventricle development","GO:0021670","1","0","6","544","1","15922","ATP1B2"
"GO:BP","nerve development","GO:0021675","1","0","32","544","1","15922","NRP1"
"GO:BP","third ventricle development","GO:0021678","1","0","3","544","1","15922","ATP1B2"
"GO:BP","central nervous system neuron axonogenesis","GO:0021955","1","0","20","544","1","15922","SPTBN4"
"GO:BP","central nervous system neuron development","GO:0021954","1","0","35","544","2","15922","SPTBN4,RAPGEF2"
"GO:BP","central nervous system neuron differentiation","GO:0021953","1","0","82","544","5","15922","SPTBN4,MDGA1,B2M,RAPGEF2,C21ORF91"
"GO:BP","central nervous system projection neuron axonogenesis","GO:0021952","1","0","13","544","1","15922","SPTBN4"
"GO:BP","neuronal-glial interaction involved in hindbrain glial-mediated radial cell migration","GO:0021944","1","0","1","544","1","15922","ATP1B2"
"GO:BP","hindbrain radial glia guided cell migration","GO:0021932","1","0","6","544","1","15922","ATP1B2"
"GO:BP","cerebellar granule cell precursor proliferation","GO:0021930","1","0","4","544","1","15922","ATF5"
"GO:BP","cell proliferation in external granule layer","GO:0021924","1","0","4","544","1","15922","ATF5"
"GO:BP","actin filament depolymerization","GO:0030042","1","0","35","544","3","15922","PLEK,SCIN,MICAL2"
"GO:BP","BMP signaling pathway involved in spinal cord dorsal/ventral patterning","GO:0021919","1","0","1","544","1","15922","CHRD"
"GO:BP","cerebral cortex neuron differentiation","GO:0021895","1","0","9","544","1","15922","C21ORF91"
"GO:BP","forebrain cell migration","GO:0021885","1","0","24","544","1","15922","LRRK2"
"GO:BP","forebrain neuron development","GO:0021884","1","0","9","544","1","15922","RAPGEF2"
"GO:BP","forebrain neuron differentiation","GO:0021879","1","0","17","544","2","15922","B2M,RAPGEF2"
"GO:BP","forebrain generation of neurons","GO:0021872","1","0","24","544","2","15922","B2M,RAPGEF2"
"GO:BP","olfactory bulb development","GO:0021772","1","0","11","544","1","15922","LRRK2"
"GO:BP","substantia nigra development","GO:0021762","1","0","44","544","2","15922","PADI2,INA"
"GO:BP","developmental maturation","GO:0021700","1","0","140","544","7","15922","S1PR1,LRRK2,CX3CR1,SPTBN4,SCARF1,XYLT1,C3"
"GO:BP","neural tube development","GO:0021915","1","0","54","544","2","15922","CHRD,IFT122"
"GO:BP","positive regulation of viral genome replication","GO:0045070","1","0","32","544","2","15922","TOP2A,CD28"
"GO:BP","negative regulation of protein modification process","GO:0031400","1","0","484","544","18","15922","WARS1,GBP1,P2RX7,SOCS1,LRRK2,CEACAM1,PID1,DEPTOR,AGT,PKIB,ZC3H12A,PARP10,CYLD,LRP5,DTX3L,MIR503,MVP,BRCA1"
"GO:BP","response to methotrexate","GO:0031427","1","0","1","544","1","15922","DHFR"
"GO:BP","regulation of organic acid transport","GO:0032890","1","0","29","544","2","15922","TNFRSF11A,P2RX4"
"GO:BP","regulation of microtubule-based process","GO:0032886","1","0","198","544","7","15922","DNAAF1,CYLD,ATF5,CDH5,FAM107A,BRCA1,KIF11"
"GO:BP","regulation of protein localization","GO:0032880","1","0","826","544","41","15922","AIM2,GBP1,P2RX7,CD274,LRRK2,HLA-DRB1,NOD2,PID1,CLEC9A,ATP13A2,HLA-E,TRIM17,HCAR2,ADAM8,IFI27,RIPK2,TLR8,ABLIM3,AGR2,E2F1,NECAB2,GHRL,CLEC6A,GSDMD,TRIM22,TNFRSF21,ZC3H12A,DAB2,CARD17,CARD16,CDT1,RSAD2,LRP5,RALB,BTN2A2,IFIH1,CDCA5,DTX3L,CDK1,PMAIP1,LILRA2"
"GO:BP","regulation of establishment or maintenance of cell polarity","GO:0032878","1","0","20","544","1","15922","CDH5"
"GO:BP","positive regulation of DNA endoreduplication","GO:0032877","1","0","2","544","1","15922","E2F8"
"GO:BP","regulation of DNA endoreduplication","GO:0032875","1","0","3","544","1","15922","E2F8"
"GO:BP","positive regulation of stress-activated MAPK cascade","GO:0032874","1","0","141","544","8","15922","NOD2,TNFRSF11A,SCIMP,ZC3H12A,EDN1,SLAMF1,NCF1,GADD45B"
"GO:BP","negative regulation of stress-activated MAPK cascade","GO:0032873","1","0","46","544","1","15922","CYLD"
"GO:BP","regulation of stress-activated MAPK cascade","GO:0032872","1","0","197","544","10","15922","NOD2,TNFRSF11A,FAS,SCIMP,ZC3H12A,CYLD,EDN1,SLAMF1,NCF1,GADD45B"
"GO:BP","cellular response to hormone stimulus","GO:0032870","1","0","501","544","19","15922","SOCS1,CEACAM1,PID1,RXFP1,ACOD1,PDK4,SSTR2,PADI2,JAK2,GNG2,ATP6V0D2,BCL2L11,GHRL,CTSS,JAK3,DAB2,PDE3B,FAM107A,BRCA1"
"GO:BP","cellular response to insulin stimulus","GO:0032869","1","0","161","544","6","15922","SOCS1,CEACAM1,PID1,PDK4,ATP6V0D2,PDE3B"
"GO:BP","response to insulin","GO:0032868","1","0","172","544","6","15922","SOCS1,CEACAM1,PID1,PDK4,ATP6V0D2,PDE3B"
"GO:BP","glomerulus development","GO:0032835","1","0","44","544","1","15922","MTSS1"
"GO:BP","positive regulation of natural killer cell proliferation","GO:0032819","1","0","5","544","1","15922","HLA-E"
"GO:BP","regulation of natural killer cell proliferation","GO:0032817","1","0","7","544","1","15922","HLA-E"
"GO:BP","positive regulation of natural killer cell activation","GO:0032816","1","0","12","544","2","15922","HLA-F,HLA-E"
"GO:BP","negative regulation of natural killer cell activation","GO:0032815","1","0","2","544","1","15922","HLA-F"
"GO:BP","positive regulation of organic acid transport","GO:0032892","1","0","14","544","2","15922","TNFRSF11A,P2RX4"
"GO:BP","regulation of natural killer cell activation","GO:0032814","1","0","17","544","2","15922","HLA-F,HLA-E"
"GO:BP","negative regulation of viral transcription","GO:0032897","1","0","25","544","1","15922","TRIM31"
"GO:BP","spermidine acetylation","GO:0032918","1","0","3","544","1","15922","SAT1"
"GO:BP","tetrapyrrole metabolic process","GO:0033013","1","0","50","544","1","15922","ALAS1"
"GO:BP","negative regulation of mast cell activation","GO:0033004","1","0","7","544","1","15922","CD300LF"
"GO:BP","regulation of mast cell activation","GO:0033003","1","0","26","544","1","15922","CD300LF"
"GO:BP","muscle cell proliferation","GO:0033002","1","0","154","544","5","15922","STAT1,PIM1,MMP9,EDN1,MIR503"
"GO:BP","cell part morphogenesis","GO:0032990","1","0","492","544","13","15922","LRRK2,PID1,SYT1,EPHB3,NRP1,SPTBN4,SEMA6B,PLXNA2,RAPGEF2,ENPP2,SDC2,NRK,RHOBTB3"
"GO:BP","cellular component morphogenesis","GO:0032989","1","0","834","544","23","15922","MYOZ2,GBP1,LRRK2,PID1,CCL13,ADAM8,SYT1,EPHB3,CCL7,NRP1,SPTBN4,SEMA6B,PLXNA2,LAMB3,RAPGEF2,ANTXR1,CDH5,ENPP2,EDN1,SDC2,NRK,RHOBTB3,S100A10"
"GO:BP","protein-containing complex disassembly","GO:0032984","1","0","291","544","5","15922","CALCOCO2,PLEK,SCIN,KIF18B,MICAL2"
"GO:BP","regulation of actin filament-based process","GO:0032970","1","0","339","544","13","15922","PDE4B,PLEK,NRP1,CAMK2D,SRI,STAP1,SCIN,TMSB10,EDN1,FAM107A,RHOBTB3,ANK2,S100A10"
"GO:BP","negative regulation of collagen biosynthetic process","GO:0032966","1","0","10","544","1","15922","CIITA"
"GO:BP","regulation of collagen biosynthetic process","GO:0032965","1","0","26","544","1","15922","CIITA"
"GO:BP","collagen biosynthetic process","GO:0032964","1","0","33","544","1","15922","CIITA"
"GO:BP","collagen metabolic process","GO:0032963","1","0","82","544","3","15922","CIITA,CTSS,MMP9"
"GO:BP","inositol phosphate biosynthetic process","GO:0032958","1","0","31","544","1","15922","PLEK"
"GO:BP","regulation of actin cytoskeleton organization","GO:0032956","1","0","298","544","9","15922","PLEK,NRP1,STAP1,SCIN,TMSB10,EDN1,FAM107A,RHOBTB3,S100A10"
"GO:BP","negative regulation of mononuclear cell proliferation","GO:0032945","1","0","54","544","7","15922","CD274,PDCD1LG2,HLA-DRB1,CTLA4,CD80,TNFRSF21,BTN2A2"
"GO:BP","secretion by tissue","GO:0032941","1","0","17","544","1","15922","AGR2"
"GO:BP","circadian regulation of gene expression","GO:0032922","1","0","61","544","2","15922","BHLHE41,PML"
"GO:BP","polyamine acetylation","GO:0032917","1","0","3","544","1","15922","SAT1"
"GO:BP","tetrapyrrole biosynthetic process","GO:0033014","1","0","20","544","1","15922","ALAS1"
"GO:BP","receptor catabolic process","GO:0032801","1","0","33","544","1","15922","DTX3L"
"GO:BP","unsaturated monocarboxylic acid metabolic process","GO:0032789","1","0","1","544","1","15922","ACOT4"
"GO:BP","negative regulation of interleukin-8 production","GO:0032717","1","0","29","544","1","15922","KLF4"
"GO:BP","negative regulation of interleukin-6 production","GO:0032715","1","0","48","544","3","15922","GHRL,ZC3H12A,SLAMF1"
"GO:BP","negative regulation of interleukin-5 production","GO:0032714","1","0","4","544","1","15922","TNFRSF21"
"GO:BP","negative regulation of interleukin-2 production","GO:0032703","1","0","20","544","2","15922","GBP1,TBX21"
"GO:BP","negative regulation of interleukin-13 production","GO:0032696","1","0","5","544","1","15922","TNFRSF21"
"GO:BP","negative regulation of interleukin-12 production","GO:0032695","1","0","13","544","4","15922","TLR8,MEFV,JAK3,SLAMF1"
"GO:BP","negative regulation of interleukin-10 production","GO:0032693","1","0","18","544","4","15922","CD274,PDCD1LG2,TNFRSF21,JAK3"
"GO:BP","negative regulation of interleukin-1 beta production","GO:0032691","1","0","31","544","6","15922","CX3CR1,GHRL,MEFV,ZC3H12A,CARD17,CARD16"
"GO:BP","negative regulation of interferon-gamma production","GO:0032689","1","0","25","544","4","15922","CD274,PDCD1LG2,HLA-DRB1,ZC3H12A"
"GO:BP","negative regulation of chemokine production","GO:0032682","1","0","19","544","2","15922","KLF4,MEFV"
"GO:BP","regulation of tumor necrosis factor production","GO:0032680","1","0","127","544","9","15922","NOD2,HLA-E,JAK2,CX3CR1,GHRL,ZC3H12A,IFIH1,SLAMF1,LILRA2"
"GO:BP","regulation of TRAIL production","GO:0032679","1","0","2","544","1","15922","HLA-E"
"GO:BP","regulation of interleukin-8 production","GO:0032677","1","0","84","544","4","15922","CD74,NOD2,TLR8,KLF4"
"GO:BP","regulation of interleukin-6 production","GO:0032675","1","0","119","544","10","15922","CD74,NOD2,HLA-B,TLR8,GHRL,SCIMP,ZC3H12A,IFIH1,SLAMF1,LILRA2"
"GO:BP","regulation of interleukin-5 production","GO:0032674","1","0","11","544","1","15922","TNFRSF21"
"GO:BP","regulation of interleukin-4 production","GO:0032673","1","0","21","544","3","15922","HLA-DRB1,HLA-E,CD28"
"GO:BP","regulation of interleukin-2 production","GO:0032663","1","0","42","544","5","15922","GBP1,PDE4B,TBX21,CD28,CD80"
"GO:BP","negative regulation of tumor necrosis factor production","GO:0032720","1","0","57","544","3","15922","GHRL,ZC3H12A,SLAMF1"
"GO:BP","receptor biosynthetic process","GO:0032800","1","0","23","544","2","15922","JAK2,EDN1"
"GO:BP","positive regulation of chemokine production","GO:0032722","1","0","45","544","1","15922","CD74"
"GO:BP","positive regulation of interferon-alpha production","GO:0032727","1","0","23","544","5","15922","STAT1,RIPK2,TLR8,IRF7,IFIH1"
"GO:BP","saturated monocarboxylic acid metabolic process","GO:0032788","1","0","1","544","1","15922","ACOT4"
"GO:BP","monocarboxylic acid metabolic process","GO:0032787","1","0","546","544","16","15922","CD74,P2RX7,CEACAM1,LTC4S,PDK4,ACSL1,CYP1A1,HSD3B7,OSBPL6,ACOT4,SLC2A6,EDN1,DHRS9,SLC45A3,SGPL1,BRCA1"
"GO:BP","positive regulation of ATPase activity","GO:0032781","1","0","41","544","1","15922","ATP1B2"
